"time(long)","rating","title","text","reply"
"1505019600000","5","","So GOODDDDDDDDDDDDDDD",""
"1505019600000","1","","Sorry about this but it is kindofe     boring I am playing the game to long but thanks for the game I'm going to be playing the game again soon",""
"1505019600000","5","","I love it",""
"1505019600000","5","","I love it",""
"1505019600000","1","","I hate this game every time I play it it says that I missed the stupid tile",""
"1505019600000","5","","Loved it",""
"1505019600000","5","","Poop",""
"1504933200000","5","","Good",""
"1504933200000","5","","Its really amazing and really addictive",""
"1504933200000","5","","Ooooooo😆😅🙂🤗🤔",""
"1504933200000","4","","It is good",""
"1504933200000","5","","I love this game",""
"1504933200000","5","","Am logan",""
"1504933200000","3","","Only if u could have as many apps as u want   Just not fair",""
"1504933200000","1","","Hate this game",""
"1504933200000","5","","Great",""
"1504933200000","5","","It's a great game",""
"1504933200000","5","","A little fast network",""
"1504933200000","5","","Ilikeit ❤",""
"1504933200000","4","","Creates mind relief.......nice game",""
"1504933200000","5","","I love love love this game",""
"1504933200000","4","","the song is good",""
"1504933200000","5","","I think this is the best game I ever played",""
"1504933200000","3","","Testerr",""
"1504933200000","5","","Better game",""
"1504933200000","5","","👍👍",""
"1504933200000","4","","Nice",""
"1504933200000","3","","its should be little tuf and there should be some tuf levels",""
"1504933200000","5","","I love this game do much",""
"1504933200000","5","","LOVE ITTTTTTTTTT ITS LITTY",""
"1504933200000","5","","Its the best game from piano tiles",""
"1504933200000","5","","It is awsome",""
"1504933200000","5","","B won Bobby Peter",""
"1504933200000","5","","Love it",""
"1504933200000","5","","Ya",""
"1504933200000","5","","😎😘",""
"1504933200000","5","","It is great for any where",""
"1504933200000","5","","Ok",""
"1504933200000","5","","Awesome app!",""
"1504933200000","5","","LOVE IT LOVE IT AND LOVE IT",""
"1504933200000","5","","I like hard",""
"1504933200000","5","","I want more and more music selections pls and more faster too😢",""
"1504933200000","5","","Nuthing",""
"1504933200000","5","","Pio is a good dog I love Pio",""
"1504933200000","5","","Fun",""
"1504933200000","5","","Love it",""
"1504933200000","5","","This game very funy",""
"1504933200000","5","","Lol love",""
"1504933200000","5","","Great gameplay!!",""
"1504933200000","5","","Nice music",""
"1504933200000","4","","깹짱👍👍",""
"1504846800000","4","","At first I only had a chance on Talking Tom and now I have to do it on this game it's kind of fun for me because I get to do it not just on a game but on a game for it.🙌🙌🙌",""
"1504846800000","5","","gooood",""
"1504846800000","5","","I think it's cool just joining spinning",""
"1504846800000","5","","Awsome",""
"1504846800000","5","","It won't let me danlod so hate.       £(     8(  &( ;(        (++)                    ^",""
"1504846800000","5","","I love this game its soo fun!",""
"1504846800000","5","","Magic Tiles 3",""
"1504846800000","3","","The game would register for me hitting tiles that I didn't hit and would end the game. Then would take some of my energy points for me to play again. It is a decent game, but it has some serious glitches. Please download this game at your own risk.",""
"1504846800000","4","","AMAZING",""
"1504846800000","5","","Cool",""
"1504846800000","4","","It's fun and a great way to keep you occupied for any reason",""
"1504846800000","3","","Game is nice.  Notifications are bothersome. Uninstalling",""
"1504846800000","5","","Great best🎦📱📱📱📱",""
"1504846800000","5","","Amazing 😀😁😂🔊",""
"1504846800000","5","","Awesome",""
"1504846800000","5","","5 star's",""
"1504846800000","5","","Its grate",""
"1504846800000","5","","Addictive",""
"1504846800000","5","","There should be the online match with chats😘😘😘😙",""
"1504846800000","5","","Good",""
"1504846800000","5","","Great game. Some times its out of sync but livable. It would be awesome if it had some tunes of popular songs",""
"1504846800000","5","","This is a 💯% good",""
"1504846800000","5","","Thnx",""
"1504846800000","5","","Love the game😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",""
"1504846800000","4","","I'd give it 5 stars if the song plays the same time when we tap the tiles",""
"1504846800000","5","","wow I love it",""
"1504846800000","5","","nice game",""
"1504846800000","5","","I thick that this is going to be a good a because I have not played it so ay",""
"1504846800000","3","","It is very lovely music and gameplay,it is so beautiful...",""
"1504846800000","4","","A great challenge for me",""
"1504846800000","5","","Best game ever !",""
"1504846800000","5","","Awesome",""
"1504846800000","4","","Who is this person made this? Because I Love This Game if i see this person who made this game i will saying in her or she that i love here own game,actually im not kata that was accont my real name is Kristel =-)",""
"1504846800000","4","","Paid to remove adds but still getting them",""
"1504846800000","5","","Good yo",""
"1504846800000","1","","Cant even open.",""
"1504846800000","5","","Nice",""
"1504846800000","5","","Superb",""
"1504846800000","5","","bagsu",""
"1504846800000","5","","Good",""
"1504846800000","5","","F.U.N  🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄",""
"1504846800000","5","","didinpilino",""
"1504846800000","5","","I loved everything",""
"1504846800000","5","","I really like this game",""
"1504846800000","4","","I like it",""
"1504846800000","5","","I think is good",""
"1504846800000","5","","I love piano tealls",""
"1504846800000","5","","Nice",""
"1504846800000","1","","I HATE IT SO MUCH😠😠😠",""
"1504846800000","5","","Loved it soooo much😚😚😚",""
"1504846800000","5","","I love it Soo much I can't tell you 💜💜💙💛💛💚💚💚",""
"1504846800000","5","","I just loved this game please install it 😊😊",""
"1504846800000","5","","Yayyyy!!!!!!!😊😊😊😊",""
"1504846800000","1","","I hit many notes and after doing so well it would  put that i missed a not after knowing i didn't and it even changed color when i hit the note.",""
"1504846800000","3","","I loved it",""
"1504846800000","5","","I love this game.This is the best game in the world 💖.But sometimes it stops",""
"1504846800000","5","","I'm such in love with this game. I play this game forever.",""
"1504846800000","5","","Gr8 game",""
"1504846800000","5","","This app is great practice and is very easy compared to piano tiles 2 I personally love it and all of its songs",""
"1504846800000","5","","Awesome game",""
"1504846800000","4","","try to add some modern music and let people create their own songs to follow the beat to",""
"1504846800000","5","","Very good👍👍💞💕",""
"1504846800000","5","","Improve concentration",""
"1504846800000","5","","Awesome game totally recommend it!!",""
"1504846800000","5","","This sucks I play it so much! I love it!",""
"1504846800000","5","","I LOVE IT♡♡♡♡♡♡♡!!!!!!!!!!!!",""
"1504846800000","5","","I love this game",""
"1504846800000","5","","I love this game.. Challenging and versus with frnd.. Online...",""
"1504760400000","5","","Love it",""
"1504760400000","5","","I think that this app is so much fun. You should play it!!!!!",""
"1504760400000","3","","Magik tales the olsem",""
"1504760400000","3","","I  hate this stuff because   it  won't download a Game😈😈😨😨",""
"1504760400000","5","","It is awsome it's my most favorite game",""
"1504760400000","5","","Good it's a good game and piano is my BFF's favorite music is piano very well you made",""
"1504760400000","5","","You make more and the game is really great 😀😁",""
"1504760400000","5","","Love it I play piano forever",""
"1504760400000","5","","Awesome game",""
"1504760400000","5","","Love this so much-",""
"1504760400000","2","",":-""Google Play,Spanish,09/07/2017,com.youmusic.magictiles,Magic Tiles 3,20200002409667,AMANOTES,Jodie Javibi,"",5,"",Juego culiao cool :)Google Play,Portuguese,09/07/2017,com.youmusic.magictiles,Magic Tiles 3,20200002409667,AMANOTES,Brunno Fernandes,2.6.0,5,Adorei,Esse jogo e muito legal eu gosteiGoogle Play,Polish,09/07/2017,com.youmusic.magictiles,Magic Tiles 3,20200002409667,AMANOTES,IgnaCy,"",5,"",Ta gra jest bardzo fajna polecam wszystkim bardzo😍😎😁😂😘😜😃🙈🙉🙊Google Play,French,09/07/2017,com.youmusic.magictiles,Magic Tiles 3,20200002409667,AMANOTES,Un utilisateur de Google,"",5,"",Ce jeux j y suis acro ces tellement bienGoogle Play,Spanish,09/07/2017,com.youmusic.magictiles,Magic Tiles 3,20200002409667,AMANOTES,Un usuario de Google,"",1,"",☝☝☝☝☝☝☝☝Google Play,Portuguese,09/07/2017,com.youmusic.magictiles,Magic Tiles 3,20200002409667,AMANOTES,Um utilizador do Google,"",5,"",Ameiiii o jogoooo super recomendo cara esse jogo é incrível e muito viciante admito haha",""
"1504501200000","1","","Dumb",""
"1504501200000","5","","Awesome sauce",""
"1504501200000","4","","I realy like this game so much I appreciate  it",""
"1504501200000","5","","Very cool",""
"1504501200000","5","","I love this game",""
"1504501200000","5","","addictive 😊",""
"1504501200000","5","","It's just like me playing on a permanent",""
"1504501200000","5","","The rhythm and pattern 😁🐇",""
"1504501200000","5","","Sema 🎶",""
"1504501200000","5","","Ahsan",""
"1504501200000","5","","I like the game.. sometime's no",""
"1504501200000","5","","it is very nice game i scored 2121",""
"1504501200000","5","","Its kinde for like people that plays it.",""
"1504501200000","5","","Superb game",""
"1504501200000","5","","Thope",""
"1504501200000","5","","Really good game but I don't know any of the songs still I got really high score 1000",""
"1504501200000","5","","I loved this game",""
"1504501200000","5","","Hi",""
"1504501200000","5","","It fun.. I like it",""
"1504501200000","4","","I love the Game",""
"1504501200000","5","","Superb classic game",""
"1504501200000","5","","It's great",""
"1504501200000","5","","I think its brilliant",""
"1504501200000","4","","Supper",""
"1504501200000","1","","Lag.. Lags a ton. How? It's literally just black rectangles scripted to go down on the screen. Multiplayer is just a gimmick, not engaging or fun and doesn't make the game better than the on it's trying to leech of.",""
"1504501200000","5","","Me and my kids love this game tons of fun",""
"1504501200000","5","","Awesome",""
"1504501200000","5","","That good game",""
"1509253200000","5","","I think it is so challenging and really fun",""
"1509253200000","1","","It sucks I have to have a permission to play something about location sucks a lot",""
"1509253200000","5","","Gread game my lilgirl loves it",""
"1509253200000","5","","fun to play you'll never get old",""
"1509253200000","5","","It is so  amazing",""
"1509253200000","5","","So addicting woohooo Love it",""
"1509253200000","5","","It is about Music and i love it",""
"1509253200000","5","","It was fun",""
"1509253200000","5","","Grate",""
"1509253200000","4","","Its a really amazing app!",""
"1509253200000","5","","It needs work",""
"1509253200000","5","","I love this game.thanks",""
"1509253200000","5","","It's fun",""
"1509253200000","5","","It's fun 🤗🤔",""
"1509253200000","5","","Love it",""
"1509253200000","4","","If you're looking for something to keep your mind off of stress, then this is your game",""
"1509253200000","5","","I just loved everything about it",""
"1509253200000","5","","It amazing",""
"1509253200000","5","","Loved it",""
"1509253200000","5","","I really love this game, actually this is the only game that I have on my phone coz I really like it,",""
"1509253200000","5","","I love this game it challenge me",""
"1509253200000","5","","Joker",""
"1509253200000","5","","I love this game",""
"1509253200000","5","","I think that yall game's are fun in cool",""
"1509253200000","5","","I love this game so much I , love the songs u picked!!",""
"1509253200000","5","","It's cool 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😎😘😘😘😘😘😘😘😎😘😘😘😎😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘",""
"1509253200000","5","","I love sooooooooooooooo much",""
"1509253200000","4","","Its nice game",""
"1509253200000","5","","Love it",""
"1509253200000","5","","COOL 😍😍😍😍😍😍😍😍😍😍😵😶😳😞😦😷😵😟😦😷😷😷😷😵😞",""
"1509253200000","5","","Best piano game ever! I love the music!",""
"1509253200000","5","","Cool",""
"1509253200000","5","","Mast",""
"1509253200000","5","","Cool",""
"1509253200000","5","","This game is so fun and it's helping much reflexes pluses I love the music they have",""
"1509253200000","5","","Everybody plays it win it",""
"1509253200000","5","","I've reached 1257 like legit love this app",""
"1509253200000","5","","I love the music and the game so much game play I love man",""
"1509253200000","5","","Good game",""
"1509253200000","5","","So fun I'm in 2222",""
"1509253200000","5","","It's lit",""
"1509253200000","1","","Becomes it make me feel good",""
"1509253200000","1","","so  bad",""
"1509253200000","4","","It's good",""
"1509253200000","4","","You people are saying don't by it cause of ads.Well screw you get this app!Great graphics and great music!",""
"1509253200000","5","","It's amazing one i jss loved it",""
"1509253200000","5","","Great",""
"1509253200000","5","","I love it",""
"1509253200000","5","","Super",""
"1509253200000","5","","I love how fast it goes I'm only 8 year's old",""
"1509253200000","5","","It's so good",""
"1509253200000","5","","Most amazing 😇😇😇😇😇😇😇",""
"1509253200000","5","","I love the peacefully music",""
"1509253200000","5","","It's great😁😁",""
"1509253200000","5","","I think its  very nice game",""
"1509253200000","5","","I love this",""
"1509253200000","5","","Its an awesome app..... I loved it",""
"1509253200000","5","","I think that the music makes people sad and that is what i enjoy of it because i like sad songs. I love it very much",""
"1509253200000","5","","Great time killer",""
"1509253200000","5","","Im was the fasted at this game man. And i love win im the fasted",""
"1509253200000","5","","I love this game. I'm almost addicted to this game. It's the best game I have ever played.",""
"1509253200000","3","","I really like this game but the latest update seems glitchy.",""
"1509253200000","5","","Wdia game aa a",""
"1509253200000","5","","🙃😚😄😙😬😄😂",""
"1509253200000","5","","😆😆😆",""
"1509253200000","4","","I love it..already addicted to it..backgroun is beautifull..the choices of song are really damn good..its calming me & at the same time making me excited hahahaha love it",""
"1509253200000","5","","It's was so amazing game I've ever seen  😀",""
"1509253200000","5","","It's REALLY nice I love it",""
"1509253200000","5","","I like this game because it uses speed and most importantly it uses skills",""
"1509253200000","2","","You all updated the game, I don't like the new update. Alot of bugs.",""
"1509253200000","3","","Every piano tile I play is to slow",""
"1509253200000","5","","Its awesome. I like rap and r&b but i can get jiggy with these piano songs 😂",""
"1509253200000","5","","I love this game an good controls.",""
"1509253200000","5","","Good",""
"1509253200000","5","","Cool",""
"1509253200000","5","","It's fun",""
"1509253200000","5","","Good levels  This game has awosome levels",""
"1509253200000","5","","Good",""
"1509253200000","4","","This is one of games you must play! 👍😝😃",""
"1509253200000","5","","I like this game so much . 😇",""
"1509253200000","5","","it so good",""
"1509253200000","3","","Tell us what u think",""
"1509253200000","5","","Wonderful and awesome and interesting game super",""
"1509253200000","5","","The best apps",""
"1509253200000","5","","It is very kul",""
"1509253200000","5","","C C",""
"1509253200000","5","","Super",""
"1509253200000","5","","I just love this game",""
"1509253200000","5","","omg i loved it.",""
"1509253200000","5","","Its very awesome",""
"1509253200000","5","","Too many ads",""
"1509253200000","5","","I ❤️this game it is a game that I can play any day of the week but I do don't like that you can pause in  a middle of a game so please can you update the game thank you 😀",""
"1509253200000","5","","This is so fun despite the batile mode 😇",""
"1509253200000","5","","Idk...",""
"1509253200000","5","","Nice",""
"1509253200000","5","","This is a superb game",""
"1509253200000","5","","I love it and  this is excellent",""
"1509253200000","1","","It to slow and easy",""
"1509253200000","3","","I like this game ist ok",""
"1509253200000","5","","👍👍",""
"1509253200000","5","","Wow",""
"1509253200000","5","","Tanish to Neev  the best price online and compare products with our one way car hire companies in this email address and telephone number is the best price",""
"1509253200000","4","","it's so amazing",""
"1509253200000","5","","Love it!",""
"1509253200000","5","","not bad",""
"1509253200000","5","","I LOVE IT 😄😄😄😄",""
"1509253200000","4","","Its a really good game dont listen to complains but it just takes long for restoring you lives",""
"1509253200000","5","","Love it. It's  fun  for me",""
"1509253200000","5","","Its very fun",""
"1509253200000","5","","very good & very nice",""
"1509253200000","5","","It is wonderful game☻😊",""
"1509253200000","5","","Nice thing I loved it so nice game.....",""
"1509253200000","5","","I love this more than my last piano game😘",""
"1509253200000","5","","I lovit",""
"1509253200000","5","","Soon addictive",""
"1509253200000","5","","IT'S not a good game",""
"1509253200000","5","","I love  this  game  because it helps  me to  learn piano 👧",""
"1509253200000","5","","Nice game outstanding graphics nice song",""
"1509253200000","5","","So fun",""
"1509253200000","5","","Very addicting",""
"1509253200000","5","","Amazing game",""
"1509253200000","5","","Great game keep making",""
"1509253200000","5","","I'm Good At The Piano So This Is a Good Game For Me",""
"1509253200000","5","","I love it",""
"1509253200000","4","","It's nice but there are so many ads in it as soon as I finish 1 game there comes a ad n I hate ads",""
"1509253200000","4","","It is magical",""
"1509253200000","5","","I love it",""
"1509253200000","5","","Love it",""
"1509253200000","5","","I lubed it",""
"1509253200000","5","","It truly is Magical, I love the selection of songs, it has great tuning and rhythm in other words, it has great music",""
"1509253200000","5","","I is fun",""
"1509253200000","5","","Its awesome",""
"1509166800000","5","","I love this game",""
"1509166800000","5","","I love it the music just encouraged you to keep going and the challenges are captivatingly awesome",""
"1509166800000","5","","This app is awesome",""
"1509166800000","5","","Awesome game and the songs are even better than piano tiles 2, but I like both",""
"1509166800000","5","","I love everything about this game😊💩",""
"1509166800000","5","","I love it",""
"1509166800000","5","","I really like this game because it challenges me, it is a really good  game",""
"1509166800000","5","","Have you ever played the piano  well  this  might be little similar so have fun",""
"1509166800000","5","","Um",""
"1509166800000","5","","What a beautyful musiq.🎶🎹🎵",""
"1509166800000","4","","Its a very good game",""
"1509166800000","5","","I love how you guys published songs for the people that play!!!",""
"1509166800000","5","","I think it's fantastic",""
"1509166800000","5","","Amazing",""
"1509166800000","5","","Loving it!!!! 💖💖 Great game, and intertaning!!!😊",""
"1509166800000","4","","Good",""
"1509166800000","5","","Ok",""
"1509166800000","5","","Fantastic but please improve this",""
"1509166800000","5","","This  game is Awsom",""
"1509166800000","5","","This game is the best",""
"1509166800000","5","","Its so awesome but could you guys do like some upgrade",""
"1509166800000","5","","MY BROTHER PLAY PIANO",""
"1509166800000","5","","Lit",""
"1509166800000","5","","Love it😋😚😎😙😚",""
"1509166800000","1","","It frequently says I tapped somewhere i didnt, or wont even register a tap and will make me lose. I played the last 2 games, and this is the only time it happens, I even put on the thing that shows you on screen where you tapped, and the game just doesnt care. Needs to be fixed.",""
"1509166800000","5","","Hi",""
"1509166800000","5","","Its so fun. Good",""
"1509166800000","5","","It's so addictive love it GOOD JOB WHO EVER MADE THIS GAME LOVE IT",""
"1509166800000","1","","I had to wear hard phones when I did not want to",""
"1509166800000","5","","I love this game cause it's just like typing..love it",""
"1509166800000","5","","Awesome songs...",""
"1509166800000","1","","The game could be good unfortunately due to the fact that the developers operate their ad Revenue like an AIDS Factory it's almost impossible to play the game. In addition to the game having advertisements display in the middle of a game costing you a life a lot of the advertisements take you to random web pages that tell you your phone is infected.  If the developer such as this does not know how to properly use ads and know to wean out and Screen those who potentially place viruses on people's phones then this game should be avoided at all cost do not install this game it is the equivalent of waking up and sleeping with a prostitute asking for AIDS",""
"1509166800000","5","","Okay first of all too many ads and second of all it was okay for me but my friend loves it",""
"1509166800000","4","","Very fast in a lot more challenging",""
"1509166800000","3","","It's ok",""
"1509166800000","5","","Co",""
"1509166800000","5","","Love liked how you can go faster and faster",""
"1509166800000","5","","Very good just add more songs like its everyday bro",""
"1509166800000","5","","It is superb and amazing i love this game i spended 9 days playing this you got to install it bye",""
"1509166800000","5","","Good",""
"1509166800000","5","","😍😍😍",""
"1509166800000","5","","Yay",""
"1509166800000","5","","It is amazing and lots of fun and never get bored if it",""
"1509166800000","5","","Its aaàaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaawwwwwwwwwwwwwwwwwwsssssssssoooooooooooooommmmmmmmmmmmeeeeeeeeeeee",""
"1509166800000","5","","Rebeca",""
"1509166800000","5","","This is the best game in the world!",""
"1509166800000","5","","The best",""
"1509166800000","5","","I think that this game is amazing and have adds to get 5 lifes.",""
"1509166800000","2","","The songs are extremely delayed. There are tons of ads. Feels extremely poor",""
"1509166800000","1","","Flagged by AdAway as bad Adware application. Bad Adware application defined as app that uses for example Airpush notifications that pop up even when the app is not running or SDKs with bad privacy policies (e.g. TapJoy) or even changes your ringtone. Also flagged by AirPush Detector for using Applovin' ad framework. Last but not least, no Google Play Game Features, no Google Cloud Sync, poor back button support (doesn't close game), suspicious permissions (location, phone), starts automatically in the background after phone startup, when connectivity changes, when an application is updated (i.e. potentially logs what apps you use), and when Wi-Fi state changes, and spams you with unsolicited notifications.",""
"1509166800000","4","","After click the black box remove it not decrease the opacity. Every video +5! Why? Just every video ads I can continue. I know many friends delete the game because of ads.  The way that game start is bad (directly play). All ur games have same background. Why! The idea of Battle mode it is perfect but need edit because it boring.  Thank you again for a great game.",""
"1509166800000","5","","Hi bich",""
"1509166800000","5","","Superb game. I just can't tell......awesome😊....good job😊😊😊😊💖😊",""
"1509166800000","5","","Awsome",""
"1509166800000","4","","I don't like it because  it take to long and I like it because  it's fun",""
"1509166800000","5","","Too! Many ads  When ever I am trying to play another ad shows up  But everything else is good",""
"1509166800000","5","","I think that this game.Is a great game.",""
"1509166800000","5","","good",""
"1509166800000","5","","Love this app this app is awesome",""
"1509166800000","5","","Good",""
"1509166800000","5","","Bb",""
"1509166800000","5","","n",""
"1509166800000","5","","عجبتني",""
"1509166800000","5","","I love this game I can play recommend downloading it.",""
"1509166800000","4","","It kinda glitches when I'm playing so miss the tiles",""
"1509166800000","5","","Up is go is so lucky He m just checking Dr to ha so is ya do is go is your trip root to get too do you think do go for gf  Sorry this is for joke",""
"1509166800000","5","","Thu is super  app",""
"1509166800000","5","","I love this  game",""
"1509166800000","5","","Must installed  😊😊😊😎😎😎",""
"1509166800000","5","","It's magic",""
"1509166800000","5","","Im soo in love with this game like it makes me feel relaxed",""
"1509166800000","5","","I love it 😘😘😘😘😘😘",""
"1509166800000","5","","I love it",""
"1509166800000","5","","Awesome",""
"1509166800000","5","","Its nice",""
"1509166800000","5","","THIS GAME IS ADDICTIVE DON'T GET PULLED IN!! But I love it!",""
"1509166800000","5","","Good game",""
"1509166800000","5","","I loved it. It was  awesome! ,",""
"1509166800000","5","","Omg in the video your a pro",""
"1509166800000","5","","Awesome",""
"1509166800000","5","","Great music and background.  Loved it...",""
"1509166800000","5","","Ujin",""
"1509166800000","5","","Hello kitty cat",""
"1509166800000","5","","😃 it's a great",""
"1509166800000","5","","I love this game this is my favourite game",""
"1509166800000","5","","thanks for this game",""
"1509166800000","5","","Good game",""
"1509166800000","4","","each  song maybe has a cheat because the song is faster or slower than the tiles but i like the tunes 👍👍👍👍👍",""
"1509166800000","5","","It would be great if it had better and the latest songs",""
"1509166800000","5","","Awesome",""
"1509166800000","4","","Sometimes the tiles won't work",""
"1509166800000","5","","Loved it. It was so much fun.😀😁😂👑",""
"1509166800000","5","","I enjoy this game alot. I find my self playing it for hours. I would recommend everyone to try. Thanks for making this game.",""
"1509166800000","5","","Cool app!",""
"1509166800000","5","","Awesome!!!!!!!!!",""
"1509166800000","5","","I loved the music and that just touch my heart ....",""
"1509166800000","5","","Good",""
"1509166800000","5","","Everything about this game except the add, but oh well love this game so much💙",""
"1509166800000","5","","Love it.",""
"1509166800000","5","","It has the best music and the most important thing about it is it is cool",""
"1509166800000","5","","Yes yes",""
"1509166800000","5","","Good game!",""
"1509166800000","4","","I love this version...the songs and the instruments really suit my heart. Frankly speaking, I actually felt sober playing one of the song. Although, not being able to pause during playing is actually quite annoyying so....dear developer, please update :) Sincerely",""
"1509166800000","5","","Few small glitches,  but over all a great additive game.",""
"1509166800000","5","","very good  ..",""
"1509166800000","5","","Great touch perfect score",""
"1509166800000","1","","Garbage",""
"1509166800000","5","","Love it",""
"1509166800000","5","","This is the best game I have ever played in my life please play it 😍😍😍😍😍😘😜😝",""
"1509166800000","1","","Horrible!!!",""
"1509166800000","5","","i love this this",""
"1509166800000","5","","It awesome...i mean you hear beautiful music while playing and it helps you stay active when your bored",""
"1509166800000","5","","😁 over 1642 on first try",""
"1509166800000","5","","Love it love it  ♡&lt;3 ♡ ☆",""
"1509166800000","5","","Nice",""
"1509166800000","5","","I love it and I also like how you can choose  different  songs  depending  on what  level  you are",""
"1509166800000","4","","It was awesome really cool",""
"1509166800000","5","","It is awesome",""
"1509166800000","4","","Its great",""
"1509166800000","4","","It's good, great time killer",""
"1509166800000","5","","LOVE IT",""
"1509166800000","5","","It's grateful",""
"1509166800000","4","","good  game",""
"1509166800000","5","","Perfect",""
"1509166800000","5","","This is the best game ever played in my life",""
"1509166800000","5","","I think this game is awsome",""
"1509166800000","5","","I LOVE THIS GAME OMG SO PERFECTO😍😍",""
"1509166800000","5","","I love this game...This game has been my favorite for 4 years .every single person in my house plays it so I give it5Star's",""
"1509080400000","5","","Great",""
"1509080400000","5","","This ga",""
"1509080400000","5","","It's so awesome 😉",""
"1509080400000","5","","I like it",""
"1509080400000","5","","It's cool",""
"1509080400000","5","","Challenging but time&effort worthy",""
"1509080400000","5","","I thank I loit💙",""
"1509080400000","5","","i love is it is fun",""
"1509080400000","1","","I hate it",""
"1509080400000","5","","Awesome",""
"1509080400000","5","","your amazing and then best",""
"1509080400000","5","","Nice magic tiles",""
"1509080400000","1","","It's  just a fake",""
"1509080400000","4","","Yea",""
"1509080400000","5","","Its amazing... Its fun",""
"1509080400000","5","","I love it",""
"1509080400000","5","","This can be the best piano game actully this game is very good the problem is that   There is to much ads.But i loved this game",""
"1509080400000","1","","Just get piano tiles cos it's so much better than this 🙂",""
"1509080400000","1","","It looks cool but its savige when u  download it",""
"1509080400000","5","","Great game absolutely love it! Great time killer",""
"1509080400000","5","","I Loooooooooooooooooooooooove it",""
"1509080400000","5","","It so very good",""
"1509080400000","5","","I love this game",""
"1509080400000","5","","I love this game you should get it now😀😀😀😉😀😀😀😏😶🤗😚😇😚🤔😉",""
"1509080400000","5","","Very good time killer or you can play it when you are bored",""
"1509080400000","5","","So lit...OMG",""
"1509080400000","5","","I lovvvee ittt",""
"1509080400000","5","","Coooooooool",""
"1509080400000","1","","Hate it",""
"1509080400000","5","","lt is so good i love this game",""
"1509080400000","4","","Love this game",""
"1509080400000","5","","👏👏",""
"1509080400000","5","","Nice",""
"1509080400000","1","","ععععععععالیی",""
"1509080400000","5","","It nice",""
"1509080400000","5","","👍nyc game",""
"1509080400000","5","","Can't I have play game tirth time I have please this good game",""
"1509080400000","5","","Thank",""
"1509080400000","4","","Good but not real",""
"1509080400000","1","","Too many ads, and it always told me rate it now",""
"1509080400000","5","","Awesome",""
"1509080400000","5","","It's amazing",""
"1509080400000","5","","Love the game amazing",""
"1509080400000","5","","I love",""
"1509080400000","5","","I will be there to play",""
"1509080400000","5","","Nice",""
"1509080400000","5","","Itis a good game and it has new version of songs  than piano tiles loved it,!",""
"1509080400000","5","","It is very very very nice",""
"1509080400000","5","","Iove it",""
"1509080400000","5","","This is a really good game for passing time and it great",""
"1509080400000","5","","It's gggggggggoooooooooodddddddddddd",""
"1509080400000","5","","Well done!",""
"1509080400000","5","","this game is amazing",""
"1509080400000","5","","عالیه",""
"1509080400000","5","","So Cool",""
"1509080400000","1","","This is just a rip off of piano tiles -_-",""
"1509080400000","5","","It's nice",""
"1509080400000","5","","Its lovely  but there are the challengers also so i can jaust lose they all 😁",""
"1509080400000","5","","It's hypnotising me",""
"1509080400000","5","","Best game",""
"1509080400000","5","","I love this game. You should play it. I've been playing this game ever since I've had the game🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐾",""
"1509080400000","5","","Perfect but it doesn't feel your playing the music, music shoud play and match with every tile me touch but it doesn't.",""
"1509080400000","5","","The way u have prepared it sup game",""
"1509080400000","5","","Wow",""
"1509080400000","5","","It's  amazing . You should  play",""
"1509080400000","5","","Love it and the music",""
"1509080400000","2","","Too much ads",""
"1509080400000","3","","It should be interesting bored after playing it",""
"1509080400000","5","","Loved it",""
"1509080400000","5","","Good",""
"1509080400000","5","","Songs are the beat",""
"1509080400000","5","","The music the gameplay its amazing",""
"1509080400000","5","","I love the music the songs are great and for those who keep saying it messes up no your messing up honestly it's a great game for me because I play piano everyday. So yes amazing game",""
"1509080400000","5","","I go so fast on this thing",""
"1509080400000","4","","Make more",""
"1509080400000","1","","So happy this game",""
"1509080400000","5","","Sound music almost cool",""
"1509080400000","5","","Amazing game",""
"1509080400000","1","","The music beat doesn't match when you hit the tiles! DELETE!",""
"1509080400000","5","","Nice",""
"1509080400000","5","","A sprb app... i love this... it gives relaxation for our mind...🎵❤❤❤🎧",""
"1509080400000","4","","Good",""
"1509080400000","5","","Its pretty good",""
"1509080400000","5","","It is very calming it's like a little lullaby",""
